5VC,KORI HOLDINGS LIMITED
5OC,KOYO INTERNATIONAL LIMITED
5RK,KREUZ HOLDINGS LIMITED
SK3,KRISENERGY LTD.
578,KS ENERGY LIMITED
ER0,KSH HOLDINGS LIMITED
EB7,KTL GLOBAL LIMITED
L38,L.C.DEVELOPMENT LTD
L05,LAFE CORPORATION LIMITED
L22,LANKOM ELECTRONICS LIMITED
Q7W,LANTROVISION (S) LTD
5EL,LASSETERS INTL HOLDINGS LTD
5OY,LATITUDE TREE INTL GROUP LTD.
LS9,LEADER ENVIRONMENTAL TECH LTD
L25,LEE KIM TAH HLDGS LIMITED
593,LEE METAL GROUP LTD
587,LERENO BIO-CHEM LTD.
Q0X,LEY CHOON GROUP HLDG LIMITED
C4P,LH GROUP LIMITED
L10,LHT HOLDINGS LIMITED
E9A,LI HENG CHEM FIBRE TECH LTD
L03,LIAN BENG GROUP LTD
5TR,LIBRA GROUP LIMITED
L20,LIFEBRANDZ LTD.
5FW,LINAIR TECHNOLOGIES LIMITED
L15,LINDETEVES-JACOBERG LTD
L08,LION ASIAPAC LTD
L17,LION TECK CHIANG LTD
A78,LIONGOLD CORP LTD
R5UW,LIONGOLD CORP LTD W151217
D5IU,LIPPO MALLS INDO RETAIL TRUST
E94,LIZHONG WHEEL GROUP LTD.
5VI,LOGISTICS HOLDINGS LIMITED
L28,LONGCHEER HOLDINGS LIMITED
5IE,LORENZO INTERNATIONAL LIMITED
M22,LOTTVISION LIMITED
F1E,LOW KENG HUAT (SINGAPORE) LTD
594,LOYZ ENERGY LIMITED
L07Z,LTA $500M4.17%N160510
L19,LUM CHANG HOLDINGS LIMITED
L09,LUNG KEE (BERMUDA) HLDGS LTD
L34,LUXKING GROUP HOLDINGS LIMITED
L46,LUZHOU BIO-CHEM TECHNOLOGY LTD
N14,M DEVELOPMENT LTD.
B2F,M1 LIMITED
M41,MACQUARIE INT'L INFRA FUND LTD
576,MAGNUS ENERGY GROUP LTD.
5TH,MALACCA TRUST LIMITED
M04,MANDARIN ORIENTAL INTL LTD
L02,MANHATTAN RESOURCES LIMITED
5QR,MANN SENG METAL INTL LIMITED
N2IU,MAPLETREE COMMERCIAL TRUST
RW0U,MAPLETREE GREATER CHINACOMM TR
ME8U,MAPLETREE INDUSTRIAL TRUST
M44U,MAPLETREE LOGISTICS TRUST
5LY,MARCO POLO MARINE LTD.
5OX,MARY CHIA HOLDINGS LIMITED
M15,MATEX INTERNATIONAL LIMITED
5UF,MAXI-CASH FIN SVCS CORP LTD
A27,MDR LIMITED
5FF,MEDI-FLEX LIMITED
546,MEDTECS INTERNATIONAL CORP LTD
5DS,MEGACHEM LIMITED
M30,MEGHMANI ORGANICS LIMITED
5MS,MEMSTAR TECHNOLOGY LTD.
M26,MEMTECH INTERNATIONAL LTD
5NF,MENCAST HOLDINGS LTD.
EE6,MERCATOR LINES (SINGAPORE) LTD
5DX,METAL COMPONENT ENGG LTD
5HV,METAX ENGINEERING CORP LIMITED
QG1,METECH INTERNATIONAL LIMITED
M01,METRO HOLDINGS LIMITED
MV4,MEWAH INTERNATIONAL INC.
M11,MFG INTEGRATION TECHNOLOGY LTD
5BM,MFS TECHNOLOGY LTD
5DD,MICRO-MECHANICS (HOLDINGS) LTD
5EN,MIDAS HLDGS LIMITED
C68,MIRACH ENERGY LIMITED
M03,MIYOSHI PRECISION LIMITED
5WJ,MONEYMAX FINANCIAL SERVICESLTD
5WE,MOYA HOLDINGS ASIA LIMITED
M06,MULTI-CHEM LIMITED
MF6,MUN SIONG ENGINEERING LIMITED
F86,MYP LTD.
PH2S,N212100H 140201
R1KS,N213100S 150201
R1LS,N513100T 180401
PH1S,NA12100N 420401
N4E,NAM CHEONG LIMITED
G0I,NAM LEE PRESSED METAL INDS LTD
5IF,NATURAL COOL HOLDINGS LIMITED
5UJ,NEO GROUP LIMITED
N03,NEPTUNE ORIENT LINES LIMITED
N01,NERATELECOMMUNICATIONS LTD
5QY,NET PACIFIC FIN HLDGS LTD
N08,NEW TOYO INT HLDGS LTD
5FX,NEW WAVE HOLDINGS LTD.
B07,NEXT-GEN SATELLITE COMM LTD
5AC,NH CERAMICS LTD
5GF,NICO STEEL HOLDINGS LIMITED
G3B,NIKKO AM SINGAPORE STI ETF
N32,NIPPECRAFT LIMITED
547,NOBEL DESIGN HOLDINGS LTD
N21,NOBLE GROUP LIMITED
MR7,NORDIC GROUP LIMITED
MR8,NOVO GROUP LTD.
N02,NSL LTD.
5HC,NTEGRATOR INTERNATIONAL LTD
R1MS,NX13100H 230701
R1NS,NZ13100V 330901
O15,OCBC BK 4.2% NCPS
O31,OCBC CAP 3.93% S$400M NCPS 10
GG0,OCBCCAPCORP(2008) 5.1%NCPS 100
O05,OCEAN SKY INTERNATIONAL LTD
579,OCEANUS GROUP LIMITED
S3N,OKH GLOBAL LTD.
5CF,OKP HOLDINGS LIMITED
O32,OLAM INTERNATIONAL LIMITED
R9JZ,OLAM US$750M 6.75%B180129
5ML,OLD CHANG KEE LTD.
5HG,ONIONTECH LIMITED
5FI,ORIENTAL GROUP LTD.
O23,OSIM INTERNATIONAL LTD
O08,OSSIA INTERNATIONAL LTD
G4F,OTTO MARINE LIMITED
SK7,OUE HOSPITALITY TRUST
LJ3,OUE LIMITED
AJ2,OUHUA ENERGY HOLDINGS LIMITED
O39,OVERSEA-CHINESE BANKING CORP
RQ1,OVERSEAS EDUCATION LIMITED
5UX,OXLEY HOLDINGS LIMITED
5UV,P99 HOLDINGS LIMITED
P11,PACIFIC ANDES RESOURCES DEVLTD
P15,PACIFIC CENTURY REGIONAL DEVTS
P47,PACIFIC HEALTHCARE HLDGS LTD
5EW,PAN ASIAN HOLDINGS LIMITED
P36,PAN HONG PROPERTY GROUP LTD
P52,PAN-UNITED CORPORATION LTD
O9E,PARKSON RETAIL ASIA LIMITED
C2PU,PARKWAYLIFE REIT
4QQB,PCD STORES CNY750M5.25%B140201
IX2,PEC LTD.
P13,PENGUIN INTERNATIONAL LIMITED
P05,PEOPLE'S FOOD HOLDINGS LIMITED
N9LU,PERENNIAL CHINA RETAIL TRUST
P34,PETRA FOODS LIMITED
P31,PHARMESIS INTERNATIONAL LTD.
P82,PLASTOFORM HOLDINGS LIMITED
5PI,PLATO CAPITAL LIMITED
P07,PNE INDUSTRIES LTD
5BS,PNE MICRON HOLDINGS LTD
P01,POH TIONG CHOON LOGISTICS LTD
5BI,POLARIS LTD.
5AE,POLLUX PROPERTIES LTD.
P29,POPULAR HOLDINGS LIMITED
583,PROGEN HOLDINGS LTD
5WD,PS GROUP HOLDINGS LTD.
L6T,PSL HOLDINGS LTD
J74,PTERIS GLOBAL LIMITED
QC7,Q & M DENTAL GROUP (S) LIMITED
Q01,QAF LTD
552,QIAN HU CORPORATION LIMITED
KT9,QINGMEI GROUP HOLDINGS LIMITED
CL7,R H ENERGY LTD.
NR7,RAFFLES EDUCATION CORP LTD
R01,RAFFLES MEDICAL GROUP LTD
R14,RAMBA ENERGY LIMITED
RF1U,RELIGARE HEALTH TRUST
5DW,RENEWABLE ENERGY ASIA GRP LTD
5WH,REX INTERNATIONAL HOLDING LTD
T13,RH PETROGAS LIMITED
B1ZU,RICKMERS MARITIME
AP4,RIVERSTONE HOLDINGS LIMITED
R07,ROTARY ENGINEERING LIMITED
A50,ROWSLEY LTD.
T1Z,ROXY-PACIFIC HOLDINGS 250
E8Z,ROXY-PACIFIC HOLDINGS LIMITED
J8O,RYOBI KISO HOLDINGS LTD.
M09,S I2I LIMITED
M1GU,SABANA SHARI'AH COMPLIANT REIT
DZ8U,SAIZEN REAL ESTATE INV TRUST
5DO,SAKAE HOLDINGS LTD.
E6R,SAMKO TIMBER LIMITED
S56,SAMUDERA SHIPPING LINE LTD
580,SANTAK HOLDINGS LIMITED
NF1,SAPPHIRE CORPORATION LIMITED
S58,SATS LTD.
5PL,SBI OFFSHORE LIMITED
S61,SBS TRANSIT LTD
T20,SCINTRONIX CORPORATION LTD.
5HW,SCORPIO EAST HOLDINGS LTD.
528,SECOND CHANCE PROPERTIES LTD
566,SEE HUP SENG LIMITED
5FQ,SELECT GROUP LIMITED
U96,SEMBCORP INDUSTRIES LTD
S51,SEMBCORP MARINE LTD
S69,SERIAL SYSTEM LTD
IW5,SEROJA INVESTMENTS LIMITED
T57,SHANGHAI ASIA HOLDINGS LIMITED
X27,SHANGHAI TURBO ENTERPRISES LTD
S07,SHANGRI-LA ASIA LIMITED
5UE,SHC CAPITAL ASIA LIMITED
OV8,SHENG SIONG GROUP LTD
MA6Z,SIA $300M 2.15%B150930
S59,SIA ENGINEERING CO LTD
5GB,SIIC ENVIRONMENT HOLDINGS LTD.
5CP,SILVERLAKE AXIS LTD
S05,SIM LIAN GROUP LIMITED
B7K,SIN GHEE HUAT CORPORATION LTD.
KF4,SIN HENG HEAVY MACHINERY LTD
A26,SINARMAS LAND LIMITED
5UN,SINCAP GROUP LIMITED
5IC,SING HOLDINGS LIMITED
S35,SING INVESTMENTS & FINANCE LTD
C6L,SINGAPORE AIRLINES LTD
C6U,SINGAPORE AIRLINES LTD 200
S68,SINGAPORE EXCHANGE LIMITED
S45U,SINGAPORE INDEX FUND
5WG,SINGAPORE KITCHEN EQUIPMENTLTD
S30,SINGAPORE LAND LIMITED
5OT,SINGAPORE MEDICAL GROUP LTD
S08,SINGAPORE POST LIMITED
T39,SINGAPORE PRESS HLDGS LTD
S49,SINGAPORE REINSURANCE COR LTD
S19,SINGAPORE SHIPPING CORP LTD
S63,SINGAPORE TECH ENGINEERING LTD
Y45,SINGAPORE WINDSOR HOLDINGS LTD
S23,SINGAPURA FINANCE LTD
5CE,SINGHAIYI GROUP LTD.
Z74,SINGTEL
Z77,SINGTEL 10
Z78,SINGTEL 100
5HH,SINJIA LAND LIMITED
F3V,SINO CONSTRUCTION LIMITED
T4B,SINO GRANDNESS FOOD IND GP LTD
AD8,SINO TECHFIBRE LIMITED
X06,SINOPIPE HOLDINGS LIMITED
C9Q,SINOSTAR PEC HOLDINGS LIMITED
D3W,SINOTEL TECHNOLOGIES LTD.
5CN,SINWA LIMITED
5LE,SITRA HOLDINGS (INTL) LIMITED
5MM,SKY ONE HOLDINGS LIMITED
5RE,SMARTFLEX HOLDINGS LTD
S53,SMRT CORPORATION LTD
SV3U,SOILBUILD BUSINESS SPACE REIT
S7P,SOILBUILD CONSTRUCTION GRP LTD
5MD,SOON LIAN HOLDINGS LIMITED
E6E,SOUND GLOBAL LTD.
5KI,SOUP RESTAURANT GROUP LIMITED
T77,SOUTHERN PACKAGING GROUP LTD
S13,SP CORPORATION LIMITED
SK6U,SPH REIT
564,SPINDEX INDUSTRIES LIMITED
5NH,ST. JAMES HOLDINGS LIMITED
H07,STAMFORD LAND CORPORATION LTD
S29,STAMFORD TYRES CORPORATIONLTD
X64,STAR PHARMACEUTICAL LIMITED
P40U,STARHILL GLOBAL REIT
CC3,STARHUB LTD
5UA,STARLAND HOLDINGS LIMITED
S24,STATS CHIPPAC LTD
ES3,STI ETF
S85,STRACO CORPORATION LIMITED
S20,STRAITS TRADING CO. LTD
S73,STRATECH SYSTEMS LIMITED
5AI,SUNLIGHT GROUP HLDG LTD
C2J,SUNMART HOLDINGS LIMITED
F06,SUNMOON FOOD COMPANY LIMITED
T35,SUNNINGDALE TECH LTD
5GD,SUNPOWER GROUP LTD.
S38,SUNRAY HOLDINGS LIMITED
S71,SUNRIGHT LTD
CZ3,SUNTAR ECO-CITY LIMITED
T82U,SUNTEC REAL ESTATE INV TRUST
A7S,SUNVIC CHEMICAL HOLDINGS LTD
S48,SUPERBOWL HOLDINGS LIMITED
Q7Q,SURFACE MOUNT TECH (HLDGS) LTD
QF6,SWEE HONG LIMITED
AK3,SWIBER HOLDINGS LIMITED
O2F,SWING MEDIA TECHNOLOGY GRP LTD
O2HW,SWING MEDIA TECHNOLOGY W140106
5FD,SWISSCO HOLDINGS LIMITED
Z75,SYNEAR FOOD HOLDINGS LIMITED
5UO,SYSMA HOLDINGS LIMITED
PA3,TA CORPORATION LTD
500,TAI SIN ELECTRIC LIMITED
T15,TAN CHONG INT'L LTD
T03,TAT HONG HOLDINGS LTD
T12,TAT SENG PACKAGING GROUP LTD
T43,TECHCOMP (HOLDINGS) LIMITED
5CQ,TECHNICS OIL & GAS LIMITED
M1Z,TEE INTERNATIONAL LIMITED
S9B,TEE LAND LIMITED
5OQ,TEHO INTERNATIONAL INC LTD.
T41,TELECHOICE INTERNATIONAL LTD
AI1,TEXCHEM-PACK HOLDINGS (S) LTD.
596,THAI VILLAGE HOLDINGS LTD
T04,THAKRAL CORPORATION LTD
E5P,THE HOUR GLASS LIMITED
J7X,TIGER AIRWAYS HOLDINGS LIMITED
K2P,TIONG SENG HOLDINGS LIMITED
T06,TIONG WOON CORP HOLDING LTD
586,TMC EDUCATION CORPORATION LTD
519,TOP GLOBAL LIMITED
T18,TPV TECHNOLOGY LIMITED
E15,TRANSCU GROUP LIMITED
570,TRANSIT-MIXED CONCRETE LTD
T55,TRANSPAC INDUSTRIAL HLDGS LTD
T19,TRANSVIEW HOLDINGS LIMITED
5KH,TRAVELITE HOLDINGS LTD.
5AB,TREK 2000 INT'L LTD
5NL,TRITECH GROUP LIMITED
RC5,TRIYARDS HOLDINGS LIMITED
574,TSH CORPORATION LIMITED
T09,TT INTERNATIONAL LIMITED
K1Q,TTJ HOLDINGS LIMITED
T24,TUAN SING HOLDINGS LIMITED
540,TUNG LOK RESTAURANTS 2000 LTD
T08,TYE SOON LTD
NI3,UE E&C LTD.
558,UMS HOLDINGS LIMITED
C3T,UNI-ASIA HOLDINGS LIMITED
U18,UNIFIED COMMUNICATIONS HLDGLTD
V69,UNION STEEL HOLDINGS LIMITED
A6F,UNIONMET (SINGAPORE) LIMITED
U05,UNITED ENGINEERS 7.5% CUM PREF
U04,UNITED ENGINEERS LTD ORD
U19,UNITED ENVIROTECH LTD
P30,UNITED FIBER SYSTEM LIMITED
U01,UNITED FOOD HOLDINGS LIMITED
U06,UNITED INDUSTRIAL CORP LTD
U07,UNITED INTL SECURITIES LTD
U11,UNITED OVERSEAS BANK LTD
U13,UNITED OVERSEAS INSURANCE LTD
JK8,UNITED SSE 50 CHINA ETF
W81,UNIVERSAL RESOURCE & SVCS LTD
7FTB,UOB CAYMAN I US$500M5.796%NCPS
U10,UOB-KAY HIAN HOLDINGS LIMITED
U14,UOL GROUP LIMITED
U09,UPP HOLDINGS LIMITED
545,VALLIANZ HOLDINGS LIMITED
BN2,VALUETRONICS HOLDINGS LIMITED
MS7,VARD HOLDINGS LIMITED
5BA,VASHION GROUP LTD.
PH0,VGO CORPORATION LIMITED
535,VIBROPOWER CORPORATION LIMITED
V01,VICOM LTD
569,VICPLAS INTERNATIONAL LTD
557,VIKING OFFSHORE AND MARINE LTD
OJ4,W CORPORATION LIMITED
W01,WBL CORPORATION LIMITED
5RJ,WE HOLDINGS LTD.
E3B,WEE HUR HOLDINGS LTD.
ON7,WEIYE HOLDINGS LIMITED
5OF,WESTMINSTER TRAVEL LIMITED
M35,WHEELOCK PROPERTIES (S) LTD
W12,WILLAS-ARRAY ELEC (HLDGS) LTD
F34,WILMAR INTERNATIONAL LIMITED
W05,WING TAI HLDGS LTD
B49,WORLD PRECISION MACHINERY LTD
MN5,XINREN ALUMINUM HOLDINGS LTD
M9F,XMH HOLDINGS LTD.
I04,XPRESS HOLDINGS LTD
T5AR,XPRESS HOLDINGS LTD R
T5BR,XPRESS HOLDINGS LTD R200
MC7,YAMADA GREEN RESOURCES LIMITED
BS6,YANGZIJIANG SHIPBLDG HLDGS LTD
SO7,YANGZIJIANG SHIPBLDG HLDGS RMB
Z25,YANLORD LAND GROUP LIMITED
Y03,YEO HIAP SENG LTD
Y08,YHI INTERNATIONAL LIMITED
5QT,YHM GROUP LIMITED
5DM,YING LI INTL REAL ESTATE LTD
Z59,YOMA STRATEGIC HOLDINGS LTD
CX5,YONG XIN INTL HOLDINGS LTD.
E6A,YONGMAO HOLDINGS LIMITED
Y02,YONGNAM HOLDINGS LIMITED
Y06,YOUYUE INTERNATIONAL LIMITED
Z01,ZAGRO ASIA LIMITED
5SR,ZHONGMIN BAIHUI RETAIL GRP LTD
5EG,ZHONGXIN FRUIT AND JUICE LTD
I9T,ZIWO HOLDINGS LTD.
D5N,Z-OBEE HOLDINGS LIMITED
